graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split
real_PROTEINS_0937,real,PROTEINS,large,56,129,{},graphviz_sfdp,2060305323,data/raw/real/PROTEINS/real_PROTEINS_0937.graphml,data/images/real_PROTEINS_0937.png,0.0837662337662337,sparse,46,104,25,10,in_distribution_normal,held_out
real_PROTEINS_0938,real,PROTEINS,small,11,20,{},graphviz_sfdp,3792587598,data/raw/real/PROTEINS/real_PROTEINS_0938.graphml,data/images/real_PROTEINS_0938.png,0.3636363636363636,medium,11,20,0,0,in_distribution_normal,held_out
real_PROTEINS_0939,real,PROTEINS,small,20,31,{},graphviz_sfdp,2041425950,data/raw/real/PROTEINS/real_PROTEINS_0939.graphml,data/images/real_PROTEINS_0939.png,0.1631578947368421,medium,20,29,2,0,in_distribution_normal,held_out
real_PROTEINS_0940,real,PROTEINS,tiny,8,14,{},graphviz_sfdp,3883078018,data/raw/real/PROTEINS/real_PROTEINS_0940.graphml,data/images/real_PROTEINS_0940.png,0.5,dense,7,14,0,1,high_density_clutter,held_out
real_PROTEINS_0941,real,PROTEINS,tiny,9,15,{},graphviz_sfdp,1325095063,data/raw/real/PROTEINS/real_PROTEINS_0941.graphml,data/images/real_PROTEINS_0941.png,0.4166666666666667,dense,9,16,1,0,high_density_clutter,held_out
real_PROTEINS_0942,real,PROTEINS,small,22,41,{},graphviz_sfdp,3356184327,data/raw/real/PROTEINS/real_PROTEINS_0942.graphml,data/images/real_PROTEINS_0942.png,0.1774891774891775,medium,18,40,1,4,in_distribution_normal,held_out
real_PROTEINS_0943,real,PROTEINS,tiny,7,13,{},graphviz_sfdp,791548455,data/raw/real/PROTEINS/real_PROTEINS_0943.graphml,data/images/real_PROTEINS_0943.png,0.6190476190476191,dense,7,14,1,0,high_density_clutter,held_out
real_PROTEINS_0944,real,PROTEINS,medium,40,63,{},graphviz_sfdp,1190294947,data/raw/real/PROTEINS/real_PROTEINS_0944.graphml,data/images/real_PROTEINS_0944.png,0.0807692307692307,sparse,42,57,6,2,in_distribution_normal,held_out
real_PROTEINS_0945,real,PROTEINS,small,10,17,{},graphviz_sfdp,2596756709,data/raw/real/PROTEINS/real_PROTEINS_0945.graphml,data/images/real_PROTEINS_0945.png,0.3777777777777777,medium,9,19,2,1,in_distribution_normal,held_out
real_PROTEINS_0946,real,PROTEINS,large,54,96,{},graphviz_sfdp,1709093677,data/raw/real/PROTEINS/real_PROTEINS_0946.graphml,data/images/real_PROTEINS_0946.png,0.0670859538784067,sparse,39,44,52,15,in_distribution_normal,held_out
real_PROTEINS_0947,real,PROTEINS,large,72,126,{},graphviz_sfdp,1609382592,data/raw/real/PROTEINS/real_PROTEINS_0947.graphml,data/images/real_PROTEINS_0947.png,0.0492957746478873,sparse,40,42,84,32,in_distribution_normal,held_out
real_PROTEINS_0948,real,PROTEINS,medium,30,53,{},graphviz_sfdp,678874767,data/raw/real/PROTEINS/real_PROTEINS_0948.graphml,data/images/real_PROTEINS_0948.png,0.1218390804597701,sparse,27,40,13,3,in_distribution_normal,held_out
real_PROTEINS_0949,real,PROTEINS,small,14,26,{},graphviz_sfdp,1087700735,data/raw/real/PROTEINS/real_PROTEINS_0949.graphml,data/images/real_PROTEINS_0949.png,0.2857142857142857,medium,13,29,3,1,in_distribution_normal,held_out
real_PROTEINS_0950,real,PROTEINS,tiny,4,6,{},graphviz_sfdp,775733083,data/raw/real/PROTEINS/real_PROTEINS_0950.graphml,data/images/real_PROTEINS_0950.png,1.0,dense,5,6,0,1,high_density_clutter,held_out
real_PROTEINS_0951,real,PROTEINS,tiny,8,15,{},graphviz_sfdp,1974635175,data/raw/real/PROTEINS/real_PROTEINS_0951.graphml,data/images/real_PROTEINS_0951.png,0.5357142857142857,dense,8,17,2,0,high_density_clutter,held_out
real_PROTEINS_0952,real,PROTEINS,small,12,23,{},graphviz_sfdp,407469478,data/raw/real/PROTEINS/real_PROTEINS_0952.graphml,data/images/real_PROTEINS_0952.png,0.3484848484848485,medium,10,26,3,2,in_distribution_normal,held_out
real_PROTEINS_0953,real,PROTEINS,medium,26,44,{},graphviz_sfdp,499434838,data/raw/real/PROTEINS/real_PROTEINS_0953.graphml,data/images/real_PROTEINS_0953.png,0.1353846153846153,sparse,23,29,15,3,in_distribution_normal,held_out
real_PROTEINS_0954,real,PROTEINS,small,18,32,{},graphviz_sfdp,871882940,data/raw/real/PROTEINS/real_PROTEINS_0954.graphml,data/images/real_PROTEINS_0954.png,0.2091503267973856,medium,15,27,5,3,in_distribution_normal,held_out
real_PROTEINS_0955,real,PROTEINS,medium,27,49,{},graphviz_sfdp,4236067822,data/raw/real/PROTEINS/real_PROTEINS_0955.graphml,data/images/real_PROTEINS_0955.png,0.1396011396011396,sparse,18,29,20,9,in_distribution_normal,held_out
real_PROTEINS_0956,real,PROTEINS,medium,45,53,{},graphviz_sfdp,4102828905,data/raw/real/PROTEINS/real_PROTEINS_0956.graphml,data/images/real_PROTEINS_0956.png,0.0535353535353535,sparse,38,39,14,7,in_distribution_normal,held_out
real_PROTEINS_0957,real,PROTEINS,tiny,9,16,{},graphviz_sfdp,3717609655,data/raw/real/PROTEINS/real_PROTEINS_0957.graphml,data/images/real_PROTEINS_0957.png,0.4444444444444444,dense,9,18,2,0,high_density_clutter,held_out
real_PROTEINS_0958,real,PROTEINS,small,20,34,{},graphviz_sfdp,164538031,data/raw/real/PROTEINS/real_PROTEINS_0958.graphml,data/images/real_PROTEINS_0958.png,0.1789473684210526,medium,17,25,9,3,in_distribution_normal,held_out
real_PROTEINS_0959,real,PROTEINS,tiny,7,12,{},graphviz_sfdp,4112996582,data/raw/real/PROTEINS/real_PROTEINS_0959.graphml,data/images/real_PROTEINS_0959.png,0.5714285714285714,dense,7,13,1,0,high_density_clutter,held_out
real_PROTEINS_0960,real,PROTEINS,tiny,4,6,{},graphviz_sfdp,2954327969,data/raw/real/PROTEINS/real_PROTEINS_0960.graphml,data/images/real_PROTEINS_0960.png,1.0,dense,5,6,0,1,high_density_clutter,held_out
real_PROTEINS_0961,real,PROTEINS,small,10,17,{},graphviz_sfdp,3365165150,data/raw/real/PROTEINS/real_PROTEINS_0961.graphml,data/images/real_PROTEINS_0961.png,0.3777777777777777,medium,9,18,1,1,in_distribution_normal,held_out
real_PROTEINS_0962,real,PROTEINS,small,15,25,{},graphviz_sfdp,2088720599,data/raw/real/PROTEINS/real_PROTEINS_0962.graphml,data/images/real_PROTEINS_0962.png,0.238095238095238,medium,15,22,3,0,in_distribution_normal,held_out
real_PROTEINS_0963,real,PROTEINS,small,10,19,{},graphviz_sfdp,1640133979,data/raw/real/PROTEINS/real_PROTEINS_0963.graphml,data/images/real_PROTEINS_0963.png,0.4222222222222222,dense,9,22,3,1,high_density_clutter,held_out
real_PROTEINS_0964,real,PROTEINS,medium,26,47,{},graphviz_sfdp,1301183935,data/raw/real/PROTEINS/real_PROTEINS_0964.graphml,data/images/real_PROTEINS_0964.png,0.1446153846153846,sparse,20,29,18,6,in_distribution_normal,held_out
real_PROTEINS_0965,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,3024924641,data/raw/real/PROTEINS/real_PROTEINS_0965.graphml,data/images/real_PROTEINS_0965.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_0966,real,PROTEINS,small,16,28,{},graphviz_sfdp,1411006908,data/raw/real/PROTEINS/real_PROTEINS_0966.graphml,data/images/real_PROTEINS_0966.png,0.2333333333333333,medium,14,24,4,2,in_distribution_normal,held_out
real_PROTEINS_0967,real,PROTEINS,medium,29,70,{},graphviz_sfdp,3652121452,data/raw/real/PROTEINS/real_PROTEINS_0967.graphml,data/images/real_PROTEINS_0967.png,0.1724137931034483,medium,26,78,8,3,in_distribution_normal,held_out
real_PROTEINS_0968,real,PROTEINS,small,20,35,{},graphviz_sfdp,4095447753,data/raw/real/PROTEINS/real_PROTEINS_0968.graphml,data/images/real_PROTEINS_0968.png,0.1842105263157894,medium,16,25,10,4,in_distribution_normal,held_out
real_PROTEINS_0969,real,PROTEINS,small,24,40,{},graphviz_sfdp,1218665763,data/raw/real/PROTEINS/real_PROTEINS_0969.graphml,data/images/real_PROTEINS_0969.png,0.144927536231884,sparse,21,32,8,3,in_distribution_normal,held_out
real_PROTEINS_0970,real,PROTEINS,tiny,6,12,{},graphviz_sfdp,736953097,data/raw/real/PROTEINS/real_PROTEINS_0970.graphml,data/images/real_PROTEINS_0970.png,0.8,dense,6,12,0,0,high_density_clutter,held_out
real_PROTEINS_0971,real,PROTEINS,tiny,9,16,{},graphviz_sfdp,1310380118,data/raw/real/PROTEINS/real_PROTEINS_0971.graphml,data/images/real_PROTEINS_0971.png,0.4444444444444444,dense,9,18,2,0,high_density_clutter,held_out
real_PROTEINS_0972,real,PROTEINS,small,18,32,{},graphviz_sfdp,2346836695,data/raw/real/PROTEINS/real_PROTEINS_0972.graphml,data/images/real_PROTEINS_0972.png,0.2091503267973856,medium,15,30,2,3,in_distribution_normal,held_out
real_PROTEINS_0973,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,1217600350,data/raw/real/PROTEINS/real_PROTEINS_0973.graphml,data/images/real_PROTEINS_0973.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out
real_PROTEINS_0974,real,PROTEINS,tiny,9,15,{},graphviz_sfdp,3460455673,data/raw/real/PROTEINS/real_PROTEINS_0974.graphml,data/images/real_PROTEINS_0974.png,0.4166666666666667,dense,8,15,0,1,high_density_clutter,held_out
real_PROTEINS_0975,real,PROTEINS,small,10,19,{},graphviz_sfdp,3317477905,data/raw/real/PROTEINS/real_PROTEINS_0975.graphml,data/images/real_PROTEINS_0975.png,0.4222222222222222,dense,9,22,3,1,high_density_clutter,held_out
real_PROTEINS_0976,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,1506365779,data/raw/real/PROTEINS/real_PROTEINS_0976.graphml,data/images/real_PROTEINS_0976.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_0977,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,1692267718,data/raw/real/PROTEINS/real_PROTEINS_0977.graphml,data/images/real_PROTEINS_0977.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out
real_PROTEINS_0978,real,PROTEINS,small,10,19,{},graphviz_sfdp,1521113501,data/raw/real/PROTEINS/real_PROTEINS_0978.graphml,data/images/real_PROTEINS_0978.png,0.4222222222222222,dense,10,19,0,0,high_density_clutter,held_out
real_PROTEINS_0979,real,PROTEINS,medium,38,69,{},graphviz_sfdp,3008169090,data/raw/real/PROTEINS/real_PROTEINS_0979.graphml,data/images/real_PROTEINS_0979.png,0.0981507823613086,sparse,29,36,33,9,in_distribution_normal,held_out
real_PROTEINS_0980,real,PROTEINS,medium,32,59,{},graphviz_sfdp,1527306553,data/raw/real/PROTEINS/real_PROTEINS_0980.graphml,data/images/real_PROTEINS_0980.png,0.1189516129032258,sparse,26,40,19,6,in_distribution_normal,held_out
real_PROTEINS_0981,real,PROTEINS,tiny,7,13,{},graphviz_sfdp,1804993936,data/raw/real/PROTEINS/real_PROTEINS_0981.graphml,data/images/real_PROTEINS_0981.png,0.6190476190476191,dense,7,14,1,0,high_density_clutter,held_out
real_PROTEINS_0982,real,PROTEINS,small,17,30,{},graphviz_sfdp,3311229617,data/raw/real/PROTEINS/real_PROTEINS_0982.graphml,data/images/real_PROTEINS_0982.png,0.2205882352941176,medium,16,23,7,1,in_distribution_normal,held_out
real_PROTEINS_0983,real,PROTEINS,small,17,37,{},graphviz_sfdp,2979968122,data/raw/real/PROTEINS/real_PROTEINS_0983.graphml,data/images/real_PROTEINS_0983.png,0.2720588235294117,medium,15,30,7,2,in_distribution_normal,held_out
real_PROTEINS_0984,real,PROTEINS,tiny,4,6,{},graphviz_sfdp,425922115,data/raw/real/PROTEINS/real_PROTEINS_0984.graphml,data/images/real_PROTEINS_0984.png,1.0,dense,5,6,0,1,high_density_clutter,held_out
real_PROTEINS_0985,real,PROTEINS,small,15,34,{},graphviz_sfdp,2342366864,data/raw/real/PROTEINS/real_PROTEINS_0985.graphml,data/images/real_PROTEINS_0985.png,0.3238095238095238,medium,13,34,0,2,in_distribution_normal,held_out
real_PROTEINS_0986,real,PROTEINS,large,77,146,{},graphviz_sfdp,1662166312,data/raw/real/PROTEINS/real_PROTEINS_0986.graphml,data/images/real_PROTEINS_0986.png,0.0498974709501025,sparse,90,257,111,13,in_distribution_normal,held_out
real_PROTEINS_0987,real,PROTEINS,small,16,34,{},graphviz_sfdp,1236075961,data/raw/real/PROTEINS/real_PROTEINS_0987.graphml,data/images/real_PROTEINS_0987.png,0.2833333333333333,medium,15,38,4,1,in_distribution_normal,held_out
real_PROTEINS_0988,real,PROTEINS,large,58,106,{},graphviz_sfdp,3738460786,data/raw/real/PROTEINS/real_PROTEINS_0988.graphml,data/images/real_PROTEINS_0988.png,0.0641258318209316,sparse,47,70,36,11,in_distribution_normal,held_out
real_PROTEINS_0989,real,PROTEINS,medium,36,59,{},graphviz_sfdp,2082608071,data/raw/real/PROTEINS/real_PROTEINS_0989.graphml,data/images/real_PROTEINS_0989.png,0.0936507936507936,sparse,30,38,21,6,in_distribution_normal,held_out
real_PROTEINS_0990,real,PROTEINS,small,20,34,{},graphviz_sfdp,2310113616,data/raw/real/PROTEINS/real_PROTEINS_0990.graphml,data/images/real_PROTEINS_0990.png,0.1789473684210526,medium,19,38,4,1,in_distribution_normal,held_out
real_PROTEINS_0991,real,PROTEINS,medium,47,94,{},graphviz_sfdp,2591368265,data/raw/real/PROTEINS/real_PROTEINS_0991.graphml,data/images/real_PROTEINS_0991.png,0.0869565217391304,sparse,25,29,65,22,in_distribution_normal,held_out
real_PROTEINS_0992,real,PROTEINS,small,23,47,{},graphviz_sfdp,1461595535,data/raw/real/PROTEINS/real_PROTEINS_0992.graphml,data/images/real_PROTEINS_0992.png,0.1857707509881423,medium,19,36,11,4,in_distribution_normal,held_out
real_PROTEINS_0993,real,PROTEINS,small,11,20,{},graphviz_sfdp,2208467613,data/raw/real/PROTEINS/real_PROTEINS_0993.graphml,data/images/real_PROTEINS_0993.png,0.3636363636363636,medium,10,21,1,1,in_distribution_normal,held_out
real_PROTEINS_0994,real,PROTEINS,large,60,60,{},graphviz_sfdp,1341237314,data/raw/real/PROTEINS/real_PROTEINS_0994.graphml,data/images/real_PROTEINS_0994.png,0.0338983050847457,sparse,48,51,9,12,in_distribution_normal,held_out
real_PROTEINS_0995,real,PROTEINS,small,14,29,{},graphviz_sfdp,119104771,data/raw/real/PROTEINS/real_PROTEINS_0995.graphml,data/images/real_PROTEINS_0995.png,0.3186813186813186,medium,13,29,0,1,in_distribution_normal,held_out
real_PROTEINS_0996,real,PROTEINS,tiny,9,16,{},graphviz_sfdp,2630280866,data/raw/real/PROTEINS/real_PROTEINS_0996.graphml,data/images/real_PROTEINS_0996.png,0.4444444444444444,dense,9,17,1,0,high_density_clutter,held_out
real_PROTEINS_0997,real,PROTEINS,small,22,34,{},graphviz_sfdp,1006409196,data/raw/real/PROTEINS/real_PROTEINS_0997.graphml,data/images/real_PROTEINS_0997.png,0.1471861471861472,sparse,21,28,6,1,in_distribution_normal,held_out
real_PROTEINS_0998,real,PROTEINS,tiny,9,17,{},graphviz_sfdp,49405892,data/raw/real/PROTEINS/real_PROTEINS_0998.graphml,data/images/real_PROTEINS_0998.png,0.4722222222222222,dense,8,18,1,1,high_density_clutter,held_out
real_PROTEINS_0999,real,PROTEINS,small,12,21,{},graphviz_sfdp,2666290968,data/raw/real/PROTEINS/real_PROTEINS_0999.graphml,data/images/real_PROTEINS_0999.png,0.3181818181818182,medium,10,25,4,2,in_distribution_normal,held_out
real_PROTEINS_1000,real,PROTEINS,small,15,27,{},graphviz_sfdp,210353500,data/raw/real/PROTEINS/real_PROTEINS_1000.graphml,data/images/real_PROTEINS_1000.png,0.2571428571428571,medium,14,22,5,1,in_distribution_normal,held_out
real_PROTEINS_1001,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,2008546952,data/raw/real/PROTEINS/real_PROTEINS_1001.graphml,data/images/real_PROTEINS_1001.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_1002,real,PROTEINS,medium,27,48,{},graphviz_sfdp,738635460,data/raw/real/PROTEINS/real_PROTEINS_1002.graphml,data/images/real_PROTEINS_1002.png,0.1367521367521367,sparse,21,31,17,6,in_distribution_normal,held_out
real_PROTEINS_1003,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,1630550343,data/raw/real/PROTEINS/real_PROTEINS_1003.graphml,data/images/real_PROTEINS_1003.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_1004,real,PROTEINS,medium,40,87,{},graphviz_sfdp,3461593635,data/raw/real/PROTEINS/real_PROTEINS_1004.graphml,data/images/real_PROTEINS_1004.png,0.1115384615384615,sparse,29,41,46,11,in_distribution_normal,held_out
real_PROTEINS_1005,real,PROTEINS,medium,25,46,{},graphviz_sfdp,412683056,data/raw/real/PROTEINS/real_PROTEINS_1005.graphml,data/images/real_PROTEINS_1005.png,0.1533333333333333,medium,19,28,18,6,in_distribution_normal,held_out
real_PROTEINS_1006,real,PROTEINS,large,53,113,{},graphviz_sfdp,1424433522,data/raw/real/PROTEINS/real_PROTEINS_1006.graphml,data/images/real_PROTEINS_1006.png,0.0820029027576197,sparse,46,73,40,7,in_distribution_normal,held_out
real_PROTEINS_1007,real,PROTEINS,large,55,105,{},graphviz_sfdp,2732349882,data/raw/real/PROTEINS/real_PROTEINS_1007.graphml,data/images/real_PROTEINS_1007.png,0.0707070707070707,sparse,24,27,78,31,in_distribution_normal,held_out
real_PROTEINS_1008,real,PROTEINS,small,14,24,{},graphviz_sfdp,2214185767,data/raw/real/PROTEINS/real_PROTEINS_1008.graphml,data/images/real_PROTEINS_1008.png,0.2637362637362637,medium,13,25,1,1,in_distribution_normal,held_out
real_PROTEINS_1009,real,PROTEINS,large,57,94,{},graphviz_sfdp,2767124620,data/raw/real/PROTEINS/real_PROTEINS_1009.graphml,data/images/real_PROTEINS_1009.png,0.0588972431077694,sparse,50,59,35,7,in_distribution_normal,held_out
real_PROTEINS_1010,real,PROTEINS,small,15,30,{},graphviz_sfdp,3640114800,data/raw/real/PROTEINS/real_PROTEINS_1010.graphml,data/images/real_PROTEINS_1010.png,0.2857142857142857,medium,13,28,2,2,in_distribution_normal,held_out
real_PROTEINS_1011,real,PROTEINS,medium,25,51,{},graphviz_sfdp,244091819,data/raw/real/PROTEINS/real_PROTEINS_1011.graphml,data/images/real_PROTEINS_1011.png,0.17,medium,20,42,9,5,in_distribution_normal,held_out
real_PROTEINS_1012,real,PROTEINS,medium,44,86,{},graphviz_sfdp,1110566679,data/raw/real/PROTEINS/real_PROTEINS_1012.graphml,data/images/real_PROTEINS_1012.png,0.0909090909090909,sparse,43,51,35,1,in_distribution_normal,held_out
real_PROTEINS_1013,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,403307568,data/raw/real/PROTEINS/real_PROTEINS_1013.graphml,data/images/real_PROTEINS_1013.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_1014,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,2218620392,data/raw/real/PROTEINS/real_PROTEINS_1014.graphml,data/images/real_PROTEINS_1014.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out
real_PROTEINS_1015,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,4212147423,data/raw/real/PROTEINS/real_PROTEINS_1015.graphml,data/images/real_PROTEINS_1015.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out
real_PROTEINS_1016,real,PROTEINS,small,22,41,{},graphviz_sfdp,3436458196,data/raw/real/PROTEINS/real_PROTEINS_1016.graphml,data/images/real_PROTEINS_1016.png,0.1774891774891775,medium,19,27,14,3,in_distribution_normal,held_out
real_PROTEINS_1017,real,PROTEINS,medium,26,53,{},graphviz_sfdp,1334078064,data/raw/real/PROTEINS/real_PROTEINS_1017.graphml,data/images/real_PROTEINS_1017.png,0.163076923076923,medium,24,48,5,2,in_distribution_normal,held_out
real_PROTEINS_1018,real,PROTEINS,large,80,163,{},graphviz_sfdp,641231457,data/raw/real/PROTEINS/real_PROTEINS_1018.graphml,data/images/real_PROTEINS_1018.png,0.0515822784810126,sparse,52,60,103,28,in_distribution_normal,held_out
real_PROTEINS_1019,real,PROTEINS,medium,36,66,{},graphviz_sfdp,3296258636,data/raw/real/PROTEINS/real_PROTEINS_1019.graphml,data/images/real_PROTEINS_1019.png,0.1047619047619047,sparse,34,57,9,2,in_distribution_normal,held_out
real_PROTEINS_1020,real,PROTEINS,small,11,19,{},graphviz_sfdp,3094806563,data/raw/real/PROTEINS/real_PROTEINS_1020.graphml,data/images/real_PROTEINS_1020.png,0.3454545454545454,medium,10,18,1,1,in_distribution_normal,held_out
real_PROTEINS_1021,real,PROTEINS,medium,40,87,{},graphviz_sfdp,3776730166,data/raw/real/PROTEINS/real_PROTEINS_1021.graphml,data/images/real_PROTEINS_1021.png,0.1115384615384615,sparse,41,112,25,1,in_distribution_normal,held_out
real_PROTEINS_1022,real,PROTEINS,small,13,22,{},graphviz_sfdp,2186657283,data/raw/real/PROTEINS/real_PROTEINS_1022.graphml,data/images/real_PROTEINS_1022.png,0.282051282051282,medium,12,21,1,1,in_distribution_normal,held_out
real_PROTEINS_1023,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,3263600617,data/raw/real/PROTEINS/real_PROTEINS_1023.graphml,data/images/real_PROTEINS_1023.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_1024,real,PROTEINS,small,16,26,{},graphviz_sfdp,1619747038,data/raw/real/PROTEINS/real_PROTEINS_1024.graphml,data/images/real_PROTEINS_1024.png,0.2166666666666666,medium,15,25,1,1,in_distribution_normal,held_out
real_PROTEINS_1025,real,PROTEINS,large,90,139,{},graphviz_sfdp,2335376910,data/raw/real/PROTEINS/real_PROTEINS_1025.graphml,data/images/real_PROTEINS_1025.png,0.0347066167290886,sparse,81,121,18,9,in_distribution_normal,held_out
real_PROTEINS_1026,real,PROTEINS,tiny,9,17,{},graphviz_sfdp,820785738,data/raw/real/PROTEINS/real_PROTEINS_1026.graphml,data/images/real_PROTEINS_1026.png,0.4722222222222222,dense,8,18,1,1,high_density_clutter,held_out
real_PROTEINS_1027,real,PROTEINS,small,24,40,{},graphviz_sfdp,1576669505,data/raw/real/PROTEINS/real_PROTEINS_1027.graphml,data/images/real_PROTEINS_1027.png,0.144927536231884,sparse,22,38,2,2,in_distribution_normal,held_out
