graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split,ink_fraction,diameter,avg_clustering,is_connected
real_PROTEINS_0757,real,PROTEINS,small,16,27,{},graphviz_sfdp,3110620781,data/raw/real/PROTEINS/real_PROTEINS_0757.graphml,data/images/real_PROTEINS_0757.png,0.225,medium,12,19,8,4,in_distribution_normal,held_out,0.12876674107142858,8,0.6666666666666666,True
real_PROTEINS_0758,real,PROTEINS,large,64,129,{},graphviz_sfdp,2420717568,data/raw/real/PROTEINS/real_PROTEINS_0758.graphml,data/images/real_PROTEINS_0758.png,0.0639880952380952,sparse,58,70,59,6,in_distribution_normal,held_out,0.13261320153061223,7,0.5458333333333333,False
real_PROTEINS_0759,real,PROTEINS,xlarge,140,183,{},graphviz_sfdp,1432720620,data/raw/real/PROTEINS/real_PROTEINS_0759.graphml,data/images/real_PROTEINS_0759.png,0.0188078108941418,sparse,97,93,90,43,out_of_distribution_size,held_out,0.1341876594387755,15,0.04880952380952381,False
real_PROTEINS_0760,real,PROTEINS,small,11,20,{},graphviz_sfdp,159474181,data/raw/real/PROTEINS/real_PROTEINS_0760.graphml,data/images/real_PROTEINS_0760.png,0.3636363636363636,medium,11,19,1,0,in_distribution_normal,held_out,0.13255341198979592,4,0.6575757575757576,True
real_PROTEINS_0761,real,PROTEINS,xlarge,150,271,{},graphviz_sfdp,3554183101,data/raw/real/PROTEINS/real_PROTEINS_0761.graphml,data/images/real_PROTEINS_0761.png,0.0242505592841163,sparse,52,77,194,98,out_of_distribution_size,held_out,0.13440688775510204,28,0.12907936507936507,True
real_PROTEINS_0762,real,PROTEINS,medium,39,71,{},graphviz_sfdp,2485459228,data/raw/real/PROTEINS/real_PROTEINS_0762.graphml,data/images/real_PROTEINS_0762.png,0.0958164642375168,sparse,31,39,32,8,in_distribution_normal,held_out,0.12244897959183673,19,0.6188034188034188,True
real_PROTEINS_0763,real,PROTEINS,medium,33,65,{},graphviz_sfdp,1052636580,data/raw/real/PROTEINS/real_PROTEINS_0763.graphml,data/images/real_PROTEINS_0763.png,0.1231060606060606,sparse,31,60,5,2,in_distribution_normal,held_out,0.14385363520408162,6,0.22886002886002885,True
real_PROTEINS_0764,real,PROTEINS,tiny,6,12,{},graphviz_sfdp,2617323585,data/raw/real/PROTEINS/real_PROTEINS_0764.graphml,data/images/real_PROTEINS_0764.png,0.8,dense,6,13,1,0,high_density_clutter,held_out,0.12268813775510204,2,0.8444444444444444,True
real_PROTEINS_0765,real,PROTEINS,small,13,26,{},graphviz_sfdp,411956781,data/raw/real/PROTEINS/real_PROTEINS_0765.graphml,data/images/real_PROTEINS_0765.png,0.3333333333333333,medium,12,27,1,1,in_distribution_normal,held_out,0.14018654336734693,5,0.7102564102564102,True
real_PROTEINS_0766,real,PROTEINS,small,10,21,{},graphviz_sfdp,2242919096,data/raw/real/PROTEINS/real_PROTEINS_0766.graphml,data/images/real_PROTEINS_0766.png,0.4666666666666667,dense,9,20,1,1,high_density_clutter,held_out,0.13725685586734693,3,0.48666666666666664,True
real_PROTEINS_0767,real,PROTEINS,medium,46,77,{},graphviz_sfdp,3312548659,data/raw/real/PROTEINS/real_PROTEINS_0767.graphml,data/images/real_PROTEINS_0767.png,0.0743961352657004,sparse,36,46,31,10,in_distribution_normal,held_out,0.1277702487244898,7,0.29637681159420287,False
real_PROTEINS_0768,real,PROTEINS,small,10,17,{},graphviz_sfdp,2990756889,data/raw/real/PROTEINS/real_PROTEINS_0768.graphml,data/images/real_PROTEINS_0768.png,0.3777777777777777,medium,9,15,2,1,in_distribution_normal,held_out,0.13203523596938777,4,0.7666666666666667,True
real_PROTEINS_0769,real,PROTEINS,small,13,27,{},graphviz_sfdp,2763068093,data/raw/real/PROTEINS/real_PROTEINS_0769.graphml,data/images/real_PROTEINS_0769.png,0.3461538461538461,medium,12,26,1,1,in_distribution_normal,held_out,0.140625,4,0.46153846153846156,True
real_PROTEINS_0770,real,PROTEINS,large,51,89,{},graphviz_sfdp,713221586,data/raw/real/PROTEINS/real_PROTEINS_0770.graphml,data/images/real_PROTEINS_0770.png,0.0698039215686274,sparse,36,43,46,15,in_distribution_normal,held_out,0.11561304209183673,28,0.6222222222222222,True
real_PROTEINS_0771,real,PROTEINS,small,15,28,{},graphviz_sfdp,2448988102,data/raw/real/PROTEINS/real_PROTEINS_0771.graphml,data/images/real_PROTEINS_0771.png,0.2666666666666666,medium,14,25,3,1,in_distribution_normal,held_out,0.13651945153061223,7,0.6666666666666666,True
real_PROTEINS_0772,real,PROTEINS,medium,39,74,{},graphviz_sfdp,146525904,data/raw/real/PROTEINS/real_PROTEINS_0772.graphml,data/images/real_PROTEINS_0772.png,0.0998650472334682,sparse,28,35,39,11,in_distribution_normal,held_out,0.12348533163265306,8,0.6914529914529914,False
real_PROTEINS_0773,real,PROTEINS,small,22,45,{},graphviz_sfdp,2494247736,data/raw/real/PROTEINS/real_PROTEINS_0773.graphml,data/images/real_PROTEINS_0773.png,0.1948051948051948,medium,21,38,7,1,in_distribution_normal,held_out,0.1389110331632653,5,0.3595959595959596,True
real_PROTEINS_0774,real,PROTEINS,small,22,40,{},graphviz_sfdp,2740557809,data/raw/real/PROTEINS/real_PROTEINS_0774.graphml,data/images/real_PROTEINS_0774.png,0.1731601731601731,medium,17,25,15,5,in_distribution_normal,held_out,0.12938456632653061,11,0.6363636363636364,True
real_PROTEINS_0775,real,PROTEINS,small,10,17,{},graphviz_sfdp,590370119,data/raw/real/PROTEINS/real_PROTEINS_0775.graphml,data/images/real_PROTEINS_0775.png,0.3777777777777777,medium,9,20,3,1,in_distribution_normal,held_out,0.13801419005102042,4,0.8133333333333332,True
real_PROTEINS_0776,real,PROTEINS,medium,27,50,{},graphviz_sfdp,2333172065,data/raw/real/PROTEINS/real_PROTEINS_0776.graphml,data/images/real_PROTEINS_0776.png,0.1424501424501424,sparse,21,39,11,6,in_distribution_normal,held_out,0.1403858418367347,14,0.6407407407407407,True
real_PROTEINS_0777,real,PROTEINS,small,15,26,{},graphviz_sfdp,3968308422,data/raw/real/PROTEINS/real_PROTEINS_0777.graphml,data/images/real_PROTEINS_0777.png,0.2476190476190476,medium,13,20,6,2,in_distribution_normal,held_out,0.13169642857142858,7,0.6888888888888889,True
real_PROTEINS_0778,real,PROTEINS,small,24,46,{},graphviz_sfdp,812771068,data/raw/real/PROTEINS/real_PROTEINS_0778.graphml,data/images/real_PROTEINS_0778.png,0.1666666666666666,medium,22,40,6,2,in_distribution_normal,held_out,0.14319595025510204,10,0.3740079365079365,True
real_PROTEINS_0779,real,PROTEINS,small,12,19,{},graphviz_sfdp,358504320,data/raw/real/PROTEINS/real_PROTEINS_0779.graphml,data/images/real_PROTEINS_0779.png,0.2878787878787879,medium,10,19,0,2,in_distribution_normal,held_out,0.13669882015306123,5,0.3527777777777778,True
real_PROTEINS_0780,real,PROTEINS,tiny,9,19,{},graphviz_sfdp,1625899467,data/raw/real/PROTEINS/real_PROTEINS_0780.graphml,data/images/real_PROTEINS_0780.png,0.5277777777777778,dense,9,21,2,0,high_density_clutter,held_out,0.1383330676020408,3,0.7777777777777778,True
real_PROTEINS_0781,real,PROTEINS,medium,44,103,{},graphviz_sfdp,4237946281,data/raw/real/PROTEINS/real_PROTEINS_0781.graphml,data/images/real_PROTEINS_0781.png,0.1088794926004228,sparse,28,38,65,16,in_distribution_normal,held_out,0.12256855867346939,14,0.5319264069264069,True
real_PROTEINS_0782,real,PROTEINS,small,22,41,{},graphviz_sfdp,1162463166,data/raw/real/PROTEINS/real_PROTEINS_0782.graphml,data/images/real_PROTEINS_0782.png,0.1774891774891775,medium,17,24,17,5,in_distribution_normal,held_out,0.126953125,10,0.6803030303030303,True
real_PROTEINS_0783,real,PROTEINS,medium,33,57,{},graphviz_sfdp,4197424435,data/raw/real/PROTEINS/real_PROTEINS_0783.graphml,data/images/real_PROTEINS_0783.png,0.1079545454545454,sparse,29,37,20,4,in_distribution_normal,held_out,0.12547831632653061,17,0.6151515151515152,True
real_PROTEINS_0784,real,PROTEINS,small,15,28,{},graphviz_sfdp,1811125465,data/raw/real/PROTEINS/real_PROTEINS_0784.graphml,data/images/real_PROTEINS_0784.png,0.2666666666666666,medium,14,28,0,1,in_distribution_normal,held_out,0.1415417729591837,7,0.7488888888888889,True
real_PROTEINS_0785,real,PROTEINS,tiny,9,16,{},graphviz_sfdp,1430180854,data/raw/real/PROTEINS/real_PROTEINS_0785.graphml,data/images/real_PROTEINS_0785.png,0.4444444444444444,dense,9,17,1,0,high_density_clutter,held_out,0.1327527104591837,3,0.8037037037037037,True
real_PROTEINS_0786,real,PROTEINS,medium,34,73,{},graphviz_sfdp,3442004138,data/raw/real/PROTEINS/real_PROTEINS_0786.graphml,data/images/real_PROTEINS_0786.png,0.1301247771836007,sparse,27,47,26,7,in_distribution_normal,held_out,0.1390106823979592,12,0.5784313725490197,True
real_PROTEINS_0787,real,PROTEINS,small,10,22,{},graphviz_sfdp,2256988395,data/raw/real/PROTEINS/real_PROTEINS_0787.graphml,data/images/real_PROTEINS_0787.png,0.4888888888888889,dense,9,22,0,1,high_density_clutter,held_out,0.1385921556122449,3,0.5333333333333333,True
real_PROTEINS_0788,real,PROTEINS,small,20,28,{},graphviz_sfdp,3822071707,data/raw/real/PROTEINS/real_PROTEINS_0788.graphml,data/images/real_PROTEINS_0788.png,0.1473684210526315,sparse,19,29,1,1,in_distribution_normal,held_out,0.13683832908163265,9,0.16833333333333333,True
real_PROTEINS_0789,real,PROTEINS,medium,26,48,{},graphviz_sfdp,1668236728,data/raw/real/PROTEINS/real_PROTEINS_0789.graphml,data/images/real_PROTEINS_0789.png,0.1476923076923077,sparse,22,35,13,4,in_distribution_normal,held_out,0.1371173469387755,10,0.21153846153846154,True
real_PROTEINS_0790,real,PROTEINS,tiny,9,17,{},graphviz_sfdp,1245035141,data/raw/real/PROTEINS/real_PROTEINS_0790.graphml,data/images/real_PROTEINS_0790.png,0.4722222222222222,dense,8,19,2,1,high_density_clutter,held_out,0.1337093431122449,3,0.7592592592592592,True
real_PROTEINS_0791,real,PROTEINS,large,65,113,{},graphviz_sfdp,2107537379,data/raw/real/PROTEINS/real_PROTEINS_0791.graphml,data/images/real_PROTEINS_0791.png,0.054326923076923,sparse,45,51,62,20,in_distribution_normal,held_out,0.11521444515306123,18,0.6441025641025641,False
real_PROTEINS_0792,real,PROTEINS,tiny,8,14,{},graphviz_sfdp,1050335472,data/raw/real/PROTEINS/real_PROTEINS_0792.graphml,data/images/real_PROTEINS_0792.png,0.5,dense,7,14,0,1,high_density_clutter,held_out,0.1302216198979592,3,0.8416666666666667,True
real_PROTEINS_0793,real,PROTEINS,small,21,42,{},graphviz_sfdp,4228089979,data/raw/real/PROTEINS/real_PROTEINS_0793.graphml,data/images/real_PROTEINS_0793.png,0.2,medium,19,36,6,2,in_distribution_normal,held_out,0.14114317602040816,9,0.5308390022675736,True
real_PROTEINS_0794,real,PROTEINS,medium,29,45,{},graphviz_sfdp,3323502383,data/raw/real/PROTEINS/real_PROTEINS_0794.graphml,data/images/real_PROTEINS_0794.png,0.1108374384236453,sparse,28,42,3,1,in_distribution_normal,held_out,0.13564253826530612,10,0.2413793103448276,True
real_PROTEINS_0795,real,PROTEINS,small,22,42,{},graphviz_sfdp,1944706962,data/raw/real/PROTEINS/real_PROTEINS_0795.graphml,data/images/real_PROTEINS_0795.png,0.1818181818181818,medium,21,40,2,1,in_distribution_normal,held_out,0.1402861926020408,7,0.19696969696969696,True
real_PROTEINS_0796,real,PROTEINS,small,23,41,{},graphviz_sfdp,1458425845,data/raw/real/PROTEINS/real_PROTEINS_0796.graphml,data/images/real_PROTEINS_0796.png,0.1620553359683794,medium,21,33,8,2,in_distribution_normal,held_out,0.13586176658163265,5,0.6985507246376812,False
real_PROTEINS_0797,real,PROTEINS,small,17,30,{},graphviz_sfdp,33770244,data/raw/real/PROTEINS/real_PROTEINS_0797.graphml,data/images/real_PROTEINS_0797.png,0.2205882352941176,medium,16,32,2,1,in_distribution_normal,held_out,0.14146205357142858,8,0.6352941176470588,True
real_PROTEINS_0798,real,PROTEINS,tiny,8,16,{},graphviz_sfdp,2751863818,data/raw/real/PROTEINS/real_PROTEINS_0798.graphml,data/images/real_PROTEINS_0798.png,0.5714285714285714,dense,8,18,2,0,high_density_clutter,held_out,0.13360969387755103,3,0.8,True
real_PROTEINS_0799,real,PROTEINS,small,13,30,{},graphviz_sfdp,594030480,data/raw/real/PROTEINS/real_PROTEINS_0799.graphml,data/images/real_PROTEINS_0799.png,0.3846153846153846,medium,13,28,2,0,in_distribution_normal,held_out,0.13950892857142858,3,0.5743589743589743,True
real_PROTEINS_0800,real,PROTEINS,medium,26,44,{},graphviz_sfdp,113442564,data/raw/real/PROTEINS/real_PROTEINS_0800.graphml,data/images/real_PROTEINS_0800.png,0.1353846153846153,sparse,24,43,1,2,in_distribution_normal,held_out,0.1397082270408163,11,0.12692307692307692,True
real_PROTEINS_0801,real,PROTEINS,medium,45,94,{},graphviz_sfdp,943269584,data/raw/real/PROTEINS/real_PROTEINS_0801.graphml,data/images/real_PROTEINS_0801.png,0.0949494949494949,sparse,27,39,55,18,in_distribution_normal,held_out,0.12802933673469388,16,0.5167195767195767,True
real_PROTEINS_0802,real,PROTEINS,medium,39,71,{},graphviz_sfdp,2538711532,data/raw/real/PROTEINS/real_PROTEINS_0802.graphml,data/images/real_PROTEINS_0802.png,0.0958164642375168,sparse,28,35,36,11,in_distribution_normal,held_out,0.12165178571428571,18,0.19316239316239317,True
real_PROTEINS_0803,real,PROTEINS,large,52,98,{},graphviz_sfdp,1659611070,data/raw/real/PROTEINS/real_PROTEINS_0803.graphml,data/images/real_PROTEINS_0803.png,0.0739064856711915,sparse,44,66,32,8,in_distribution_normal,held_out,0.13586176658163265,17,0.2326923076923077,True
real_PROTEINS_0804,real,PROTEINS,medium,25,44,{},graphviz_sfdp,1723845228,data/raw/real/PROTEINS/real_PROTEINS_0804.graphml,data/images/real_PROTEINS_0804.png,0.1466666666666666,sparse,18,21,23,7,in_distribution_normal,held_out,0.12099410076530612,12,0.7186666666666666,True
real_PROTEINS_0805,real,PROTEINS,medium,35,71,{},graphviz_sfdp,3027608198,data/raw/real/PROTEINS/real_PROTEINS_0805.graphml,data/images/real_PROTEINS_0805.png,0.1193277310924369,sparse,22,28,43,13,in_distribution_normal,held_out,0.11852279974489796,15,0.6514285714285715,True
real_PROTEINS_0806,real,PROTEINS,small,10,18,{},graphviz_sfdp,2357913417,data/raw/real/PROTEINS/real_PROTEINS_0806.graphml,data/images/real_PROTEINS_0806.png,0.4,dense,10,20,2,0,high_density_clutter,held_out,0.13488520408163265,4,0.75,True
real_PROTEINS_0807,real,PROTEINS,small,12,21,{},graphviz_sfdp,1126700627,data/raw/real/PROTEINS/real_PROTEINS_0807.graphml,data/images/real_PROTEINS_0807.png,0.3181818181818182,medium,11,22,1,1,in_distribution_normal,held_out,0.13877152423469388,5,0.13888888888888887,True
real_PROTEINS_0808,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,2332346596,data/raw/real/PROTEINS/real_PROTEINS_0808.graphml,data/images/real_PROTEINS_0808.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out,0.1168686224489796,2,0.8666666666666667,True
real_PROTEINS_0809,real,PROTEINS,medium,28,46,{},graphviz_sfdp,97337782,data/raw/real/PROTEINS/real_PROTEINS_0809.graphml,data/images/real_PROTEINS_0809.png,0.1216931216931216,sparse,25,49,3,3,in_distribution_normal,held_out,0.14335538903061223,5,0.07023809523809524,True
real_PROTEINS_0810,real,PROTEINS,medium,32,58,{},graphviz_sfdp,4055736018,data/raw/real/PROTEINS/real_PROTEINS_0810.graphml,data/images/real_PROTEINS_0810.png,0.1169354838709677,sparse,23,29,29,9,in_distribution_normal,held_out,0.12771045918367346,7,0.7447916666666666,False
real_PROTEINS_0811,real,PROTEINS,small,13,23,{},graphviz_sfdp,2871117498,data/raw/real/PROTEINS/real_PROTEINS_0811.graphml,data/images/real_PROTEINS_0811.png,0.2948717948717949,medium,12,23,0,1,in_distribution_normal,held_out,0.1363201530612245,5,0.5871794871794871,True
real_PROTEINS_0812,real,PROTEINS,small,24,43,{},graphviz_sfdp,1180168802,data/raw/real/PROTEINS/real_PROTEINS_0812.graphml,data/images/real_PROTEINS_0812.png,0.1557971014492753,medium,23,37,6,1,in_distribution_normal,held_out,0.1384327168367347,6,0.2697420634920635,True
real_PROTEINS_0813,real,PROTEINS,small,24,46,{},graphviz_sfdp,1557426325,data/raw/real/PROTEINS/real_PROTEINS_0813.graphml,data/images/real_PROTEINS_0813.png,0.1666666666666666,medium,22,39,7,2,in_distribution_normal,held_out,0.13871173469387754,9,0.14305555555555555,True
real_PROTEINS_0814,real,PROTEINS,medium,35,75,{},graphviz_sfdp,3105921602,data/raw/real/PROTEINS/real_PROTEINS_0814.graphml,data/images/real_PROTEINS_0814.png,0.1260504201680672,sparse,26,41,34,9,in_distribution_normal,held_out,0.13388871173469388,12,0.5190476190476191,True
real_PROTEINS_0815,real,PROTEINS,small,11,21,{},graphviz_sfdp,614698743,data/raw/real/PROTEINS/real_PROTEINS_0815.graphml,data/images/real_PROTEINS_0815.png,0.3818181818181818,medium,10,23,2,1,in_distribution_normal,held_out,0.1402264030612245,4,0.712121212121212,True
real_PROTEINS_0816,real,PROTEINS,tiny,9,18,{},graphviz_sfdp,3919950946,data/raw/real/PROTEINS/real_PROTEINS_0816.graphml,data/images/real_PROTEINS_0816.png,0.5,dense,9,17,1,0,high_density_clutter,held_out,0.1320750956632653,3,0.8,True
real_PROTEINS_0817,real,PROTEINS,small,19,32,{},graphviz_sfdp,4054404558,data/raw/real/PROTEINS/real_PROTEINS_0817.graphml,data/images/real_PROTEINS_0817.png,0.1871345029239766,medium,18,33,1,1,in_distribution_normal,held_out,0.14074457908163265,5,0.19824561403508772,True
real_PROTEINS_0818,real,PROTEINS,small,16,34,{},graphviz_sfdp,363369368,data/raw/real/PROTEINS/real_PROTEINS_0818.graphml,data/images/real_PROTEINS_0818.png,0.2833333333333333,medium,14,29,5,2,in_distribution_normal,held_out,0.14064492984693877,4,0.7197916666666666,True
real_PROTEINS_0819,real,PROTEINS,small,17,34,{},graphviz_sfdp,3633179722,data/raw/real/PROTEINS/real_PROTEINS_0819.graphml,data/images/real_PROTEINS_0819.png,0.25,medium,16,28,6,1,in_distribution_normal,held_out,0.14225924744897958,4,0.22941176470588234,True
real_PROTEINS_0820,real,PROTEINS,small,22,44,{},graphviz_sfdp,1020787647,data/raw/real/PROTEINS/real_PROTEINS_0820.graphml,data/images/real_PROTEINS_0820.png,0.1904761904761904,medium,20,30,14,2,in_distribution_normal,held_out,0.13374920280612246,9,0.5772727272727273,True
real_PROTEINS_0821,real,PROTEINS,small,10,19,{},graphviz_sfdp,1984047016,data/raw/real/PROTEINS/real_PROTEINS_0821.graphml,data/images/real_PROTEINS_0821.png,0.4222222222222222,dense,10,20,1,0,high_density_clutter,held_out,0.1364795918367347,4,0.7833333333333333,True
real_PROTEINS_0822,real,PROTEINS,small,21,37,{},graphviz_sfdp,2398250246,data/raw/real/PROTEINS/real_PROTEINS_0822.graphml,data/images/real_PROTEINS_0822.png,0.1761904761904762,medium,19,34,3,2,in_distribution_normal,held_out,0.14106345663265307,9,0.1761904761904762,True
real_PROTEINS_0823,real,PROTEINS,medium,29,52,{},graphviz_sfdp,1196176883,data/raw/real/PROTEINS/real_PROTEINS_0823.graphml,data/images/real_PROTEINS_0823.png,0.1280788177339901,sparse,25,43,9,4,in_distribution_normal,held_out,0.1365593112244898,11,0.3712643678160919,True
real_PROTEINS_0824,real,PROTEINS,small,20,37,{},graphviz_sfdp,3723861477,data/raw/real/PROTEINS/real_PROTEINS_0824.graphml,data/images/real_PROTEINS_0824.png,0.1947368421052631,medium,19,36,1,1,in_distribution_normal,held_out,0.14114317602040816,6,0.20833333333333334,True
real_PROTEINS_0825,real,PROTEINS,tiny,7,13,{},graphviz_sfdp,581499951,data/raw/real/PROTEINS/real_PROTEINS_0825.graphml,data/images/real_PROTEINS_0825.png,0.6190476190476191,dense,7,14,1,0,high_density_clutter,held_out,0.12571747448979592,2,0.8285714285714285,True
real_PROTEINS_0826,real,PROTEINS,small,18,38,{},graphviz_sfdp,4216567106,data/raw/real/PROTEINS/real_PROTEINS_0826.graphml,data/images/real_PROTEINS_0826.png,0.2483660130718954,medium,17,37,1,1,in_distribution_normal,held_out,0.14369419642857142,7,0.6055555555555556,True
real_PROTEINS_0827,real,PROTEINS,small,15,27,{},graphviz_sfdp,2390536025,data/raw/real/PROTEINS/real_PROTEINS_0827.graphml,data/images/real_PROTEINS_0827.png,0.2571428571428571,medium,14,23,4,1,in_distribution_normal,held_out,0.13578204719387754,7,0.6955555555555556,True
real_PROTEINS_0828,real,PROTEINS,small,17,30,{},graphviz_sfdp,1621534294,data/raw/real/PROTEINS/real_PROTEINS_0828.graphml,data/images/real_PROTEINS_0828.png,0.2205882352941176,medium,16,26,4,1,in_distribution_normal,held_out,0.13701769770408162,7,0.5882352941176471,True
real_PROTEINS_0829,real,PROTEINS,large,74,147,{},graphviz_sfdp,1308468107,data/raw/real/PROTEINS/real_PROTEINS_0829.graphml,data/images/real_PROTEINS_0829.png,0.0544242873009996,sparse,60,118,29,14,in_distribution_normal,held_out,0.1558514030612245,12,0.22377734877734878,True
real_PROTEINS_0830,real,PROTEINS,medium,46,86,{},graphviz_sfdp,1919037853,data/raw/real/PROTEINS/real_PROTEINS_0830.graphml,data/images/real_PROTEINS_0830.png,0.0830917874396135,sparse,42,46,40,4,in_distribution_normal,held_out,0.13374920280612246,5,0.726086956521739,False
